Time (min),Temperature (°C),Compressor State,Error (°C),Perturbation (°C)
54,21.400000000000027,0,-0.599999999999973,0.0
55,21.400000000000027,0,-0.599999999999973,0.0
56,21.400000000000027,0,-0.599999999999973,0.0
57,21.400000000000027,0,-0.599999999999973,0.0
58,21.400000000000027,0,-0.599999999999973,0.0
59,21.400000000000027,0,-0.599999999999973,0.0
60,21.400000000000027,0,-0.599999999999973,0.0
61,21.400000000000027,0,-0.599999999999973,0.0
62,21.400000000000027,0,-0.599999999999973,0.0
63,21.400000000000027,0,-0.599999999999973,0.0
64,21.400000000000027,0,-0.599999999999973,0.0
65,21.400000000000027,0,-0.599999999999973,0.0
66,21.400000000000027,0,-0.599999999999973,0.0
67,21.400000000000027,0,-0.599999999999973,0.0
68,21.400000000000027,0,-0.599999999999973,0.0
69,21.400000000000027,0,-0.599999999999973,0.0
70,21.400000000000027,0,-0.599999999999973,0.0
71,23.200000000000028,1,1.2000000000000277,2.0
72,25.00000000000003,1,3.0000000000000284,2.0
73,26.80000000000003,1,4.800000000000029,2.0
74,28.60000000000003,1,6.60000000000003,2.0
75,28.40000000000003,1,6.4000000000000306,0.0
76,28.20000000000003,1,6.200000000000031,0.0
77,28.000000000000032,1,6.000000000000032,0.0
78,27.800000000000033,1,5.800000000000033,0.0
79,27.600000000000033,1,5.600000000000033,0.0
80,27.400000000000034,1,5.400000000000034,0.0
81,27.200000000000035,1,5.200000000000035,0.0
82,27.000000000000036,1,5.0000000000000355,0.0
83,26.800000000000036,1,4.800000000000036,0.0
84,26.600000000000037,1,4.600000000000037,0.0
85,26.400000000000038,1,4.400000000000038,0.0
86,26.20000000000004,1,4.200000000000038,0.0
87,26.00000000000004,1,4.000000000000039,0.0
88,25.80000000000004,1,3.80000000000004,0.0
89,25.60000000000004,1,3.6000000000000405,0.0
90,25.40000000000004,1,3.400000000000041,0.0
91,25.200000000000042,1,3.200000000000042,0.0
92,25.000000000000043,1,3.0000000000000426,0.0
93,24.800000000000043,1,2.8000000000000433,0.0
94,24.600000000000044,1,2.600000000000044,0.0
95,24.400000000000045,1,2.4000000000000448,0.0
96,24.200000000000045,1,2.2000000000000455,0.0
97,24.000000000000046,1,2.000000000000046,0.0
98,23.800000000000047,1,1.800000000000047,0.0
99,23.600000000000048,1,1.6000000000000476,0.0
100,23.40000000000005,1,1.4000000000000483,0.0
101,23.20000000000005,1,1.200000000000049,0.0
102,23.00000000000005,1,1.0000000000000497,0.0
103,22.80000000000005,1,0.8000000000000504,0.0
104,22.60000000000005,1,0.6000000000000512,0.0
105,22.400000000000052,1,0.40000000000005187,0.0
106,22.200000000000053,1,0.20000000000005258,0.0
107,22.000000000000053,1,5.3290705182007514e-14,0.0
108,21.800000000000054,1,-0.199999999999946,0.0
109,21.600000000000055,1,-0.3999999999999453,0.0
110,21.400000000000055,1,-0.5999999999999446,0.0
111,21.400000000000055,0,-0.5999999999999446,0.0
112,21.400000000000055,0,-0.5999999999999446,0.0
113,21.400000000000055,0,-0.5999999999999446,0.0
114,21.400000000000055,0,-0.5999999999999446,0.0
115,21.400000000000055,0,-0.5999999999999446,0.0
116,21.400000000000055,0,-0.5999999999999446,0.0
117,21.400000000000055,0,-0.5999999999999446,0.0
118,21.400000000000055,0,-0.5999999999999446,0.0
119,21.400000000000055,0,-0.5999999999999446,0.0
120,21.400000000000055,0,-0.5999999999999446,0.0
121,21.400000000000055,0,-0.5999999999999446,0.0
122,21.400000000000055,0,-0.5999999999999446,0.0
123,21.400000000000055,0,-0.5999999999999446,0.0
124,21.400000000000055,0,-0.5999999999999446,0.0
125,21.400000000000055,0,-0.5999999999999446,0.0
126,21.400000000000055,0,-0.5999999999999446,0.0
127,21.400000000000055,0,-0.5999999999999446,0.0
128,21.400000000000055,0,-0.5999999999999446,0.0
129,21.400000000000055,0,-0.5999999999999446,0.0
130,21.400000000000055,0,-0.5999999999999446,0.0
131,21.400000000000055,0,-0.5999999999999446,0.0
132,21.400000000000055,0,-0.5999999999999446,0.0
133,21.400000000000055,0,-0.5999999999999446,0.0
134,21.400000000000055,0,-0.5999999999999446,0.0
135,21.400000000000055,0,-0.5999999999999446,0.0
136,21.400000000000055,0,-0.5999999999999446,0.0
137,21.400000000000055,0,-0.5999999999999446,0.0
138,21.400000000000055,0,-0.5999999999999446,0.0
139,21.400000000000055,0,-0.5999999999999446,0.0
140,21.400000000000055,0,-0.5999999999999446,0.0
141,21.400000000000055,0,-0.5999999999999446,0.0
142,21.400000000000055,0,-0.5999999999999446,0.0
143,21.400000000000055,0,-0.5999999999999446,0.0
144,21.400000000000055,0,-0.5999999999999446,0.0
145,21.400000000000055,0,-0.5999999999999446,0.0
146,21.400000000000055,0,-0.5999999999999446,0.0
147,21.400000000000055,0,-0.5999999999999446,0.0
148,21.400000000000055,0,-0.5999999999999446,0.0
149,21.400000000000055,0,-0.5999999999999446,0.0
150,21.400000000000055,0,-0.5999999999999446,0.0
151,21.400000000000055,0,-0.5999999999999446,0.0
152,21.400000000000055,0,-0.5999999999999446,0.0
153,21.400000000000055,0,-0.5999999999999446,0.0
154,21.400000000000055,0,-0.5999999999999446,0.0
155,21.400000000000055,0,-0.5999999999999446,0.0
156,21.400000000000055,0,-0.5999999999999446,0.0
157,21.400000000000055,0,-0.5999999999999446,0.0
158,21.400000000000055,0,-0.5999999999999446,0.0
159,21.400000000000055,0,-0.5999999999999446,0.0
160,21.400000000000055,0,-0.5999999999999446,0.0
161,21.400000000000055,0,-0.5999999999999446,0.0
162,21.400000000000055,0,-0.5999999999999446,0.0
163,21.400000000000055,0,-0.5999999999999446,0.0
164,21.400000000000055,0,-0.5999999999999446,0.0
165,21.400000000000055,0,-0.5999999999999446,0.0
166,21.400000000000055,0,-0.5999999999999446,0.0
167,21.400000000000055,0,-0.5999999999999446,0.0
168,21.400000000000055,0,-0.5999999999999446,0.0
169,21.400000000000055,0,-0.5999999999999446,0.0
170,21.400000000000055,0,-0.5999999999999446,0.0
171,21.400000000000055,0,-0.5999999999999446,0.0
172,21.400000000000055,0,-0.5999999999999446,0.0
173,21.400000000000055,0,-0.5999999999999446,0.0
174,21.400000000000055,0,-0.5999999999999446,0.0
175,21.400000000000055,0,-0.5999999999999446,0.0
176,21.400000000000055,0,-0.5999999999999446,0.0
177,21.400000000000055,0,-0.5999999999999446,0.0
178,21.400000000000055,0,-0.5999999999999446,0.0
179,21.400000000000055,0,-0.5999999999999446,0.0
180,21.400000000000055,0,-0.5999999999999446,0.0
181,21.400000000000055,0,-0.5999999999999446,0.0
182,21.400000000000055,0,-0.5999999999999446,0.0
183,21.400000000000055,0,-0.5999999999999446,0.0
184,21.400000000000055,0,-0.5999999999999446,0.0
185,21.400000000000055,0,-0.5999999999999446,0.0
186,21.400000000000055,0,-0.5999999999999446,0.0
187,21.400000000000055,0,-0.5999999999999446,0.0
188,21.400000000000055,0,-0.5999999999999446,0.0
189,21.400000000000055,0,-0.5999999999999446,0.0
190,21.400000000000055,0,-0.5999999999999446,0.0
191,21.400000000000055,0,-0.5999999999999446,0.0
192,21.400000000000055,0,-0.5999999999999446,0.0
193,21.400000000000055,0,-0.5999999999999446,0.0
194,21.400000000000055,0,-0.5999999999999446,0.0
195,21.400000000000055,0,-0.5999999999999446,0.0
196,21.400000000000055,0,-0.5999999999999446,0.0
197,21.400000000000055,0,-0.5999999999999446,0.0
198,21.400000000000055,0,-0.5999999999999446,0.0
199,21.400000000000055,0,-0.5999999999999446,0.0
200,21.400000000000055,0,-0.5999999999999446,0.0
201,21.400000000000055,0,-0.5999999999999446,0.0
202,21.400000000000055,0,-0.5999999999999446,0.0
203,21.400000000000055,0,-0.5999999999999446,0.0
204,21.400000000000055,0,-0.5999999999999446,0.0
205,21.400000000000055,0,-0.5999999999999446,0.0
206,21.400000000000055,0,-0.5999999999999446,0.0
207,21.400000000000055,0,-0.5999999999999446,0.0
208,21.400000000000055,0,-0.5999999999999446,0.0
209,21.400000000000055,0,-0.5999999999999446,0.0
210,21.400000000000055,0,-0.5999999999999446,0.0
211,21.400000000000055,0,-0.5999999999999446,0.0
212,21.400000000000055,0,-0.5999999999999446,0.0
213,21.400000000000055,0,-0.5999999999999446,0.0
214,21.400000000000055,0,-0.5999999999999446,0.0
215,21.400000000000055,0,-0.5999999999999446,0.0
216,21.400000000000055,0,-0.5999999999999446,0.0
217,21.400000000000055,0,-0.5999999999999446,0.0
218,21.400000000000055,0,-0.5999999999999446,0.0
219,21.400000000000055,0,-0.5999999999999446,0.0
220,21.400000000000055,0,-0.5999999999999446,0.0
221,21.400000000000055,0,-0.5999999999999446,0.0
222,21.400000000000055,0,-0.5999999999999446,0.0
223,21.400000000000055,0,-0.5999999999999446,0.0
224,21.400000000000055,0,-0.5999999999999446,0.0
225,21.400000000000055,0,-0.5999999999999446,0.0
226,21.400000000000055,0,-0.5999999999999446,0.0
227,21.400000000000055,0,-0.5999999999999446,0.0
228,21.400000000000055,0,-0.5999999999999446,0.0
229,21.400000000000055,0,-0.5999999999999446,0.0
230,21.400000000000055,0,-0.5999999999999446,0.0
231,21.400000000000055,0,-0.5999999999999446,0.0
232,21.400000000000055,0,-0.5999999999999446,0.0
233,21.400000000000055,0,-0.5999999999999446,0.0
234,21.400000000000055,0,-0.5999999999999446,0.0
235,21.400000000000055,0,-0.5999999999999446,0.0
236,21.400000000000055,0,-0.5999999999999446,0.0
237,21.400000000000055,0,-0.5999999999999446,0.0
238,21.400000000000055,0,-0.5999999999999446,0.0
239,21.400000000000055,0,-0.5999999999999446,0.0
240,21.400000000000055,0,-0.5999999999999446,0.0
241,21.400000000000055,0,-0.5999999999999446,0.0
242,21.400000000000055,0,-0.5999999999999446,0.0
243,21.400000000000055,0,-0.5999999999999446,0.0
244,21.400000000000055,0,-0.5999999999999446,0.0
245,21.400000000000055,0,-0.5999999999999446,0.0
246,21.400000000000055,0,-0.5999999999999446,0.0
247,21.400000000000055,0,-0.5999999999999446,0.0
248,21.400000000000055,0,-0.5999999999999446,0.0
249,21.400000000000055,0,-0.5999999999999446,0.0
250,21.400000000000055,0,-0.5999999999999446,0.0
251,21.400000000000055,0,-0.5999999999999446,0.0
252,21.400000000000055,0,-0.5999999999999446,0.0
253,21.400000000000055,0,-0.5999999999999446,0.0
254,21.400000000000055,0,-0.5999999999999446,0.0
255,21.400000000000055,0,-0.5999999999999446,0.0
256,21.400000000000055,0,-0.5999999999999446,0.0
257,21.400000000000055,0,-0.5999999999999446,0.0
258,21.400000000000055,0,-0.5999999999999446,0.0
259,21.400000000000055,0,-0.5999999999999446,0.0
260,21.400000000000055,0,-0.5999999999999446,0.0
261,21.400000000000055,0,-0.5999999999999446,0.0
262,21.400000000000055,0,-0.5999999999999446,0.0
263,21.400000000000055,0,-0.5999999999999446,0.0
264,21.400000000000055,0,-0.5999999999999446,0.0
265,21.400000000000055,0,-0.5999999999999446,0.0
266,21.400000000000055,0,-0.5999999999999446,0.0
267,21.400000000000055,0,-0.5999999999999446,0.0
268,21.400000000000055,0,-0.5999999999999446,0.0
269,21.400000000000055,0,-0.5999999999999446,0.0
270,21.400000000000055,0,-0.5999999999999446,0.0
271,21.400000000000055,0,-0.5999999999999446,0.0
272,21.400000000000055,0,-0.5999999999999446,0.0
273,21.400000000000055,0,-0.5999999999999446,0.0
274,21.400000000000055,0,-0.5999999999999446,0.0
275,21.400000000000055,0,-0.5999999999999446,0.0
276,21.400000000000055,0,-0.5999999999999446,0.0
277,21.400000000000055,0,-0.5999999999999446,0.0
278,21.400000000000055,0,-0.5999999999999446,0.0
279,21.400000000000055,0,-0.5999999999999446,0.0
280,21.400000000000055,0,-0.5999999999999446,0.0
281,21.400000000000055,0,-0.5999999999999446,0.0
282,21.400000000000055,0,-0.5999999999999446,0.0
283,21.400000000000055,0,-0.5999999999999446,0.0
284,21.400000000000055,0,-0.5999999999999446,0.0
285,21.400000000000055,0,-0.5999999999999446,0.0
286,21.400000000000055,0,-0.5999999999999446,0.0
287,21.400000000000055,0,-0.5999999999999446,0.0
288,21.400000000000055,0,-0.5999999999999446,0.0
289,21.400000000000055,0,-0.5999999999999446,0.0
290,21.400000000000055,0,-0.5999999999999446,0.0
291,21.400000000000055,0,-0.5999999999999446,0.0
292,21.400000000000055,0,-0.5999999999999446,0.0
293,21.400000000000055,0,-0.5999999999999446,0.0
294,21.400000000000055,0,-0.5999999999999446,0.0
295,21.400000000000055,0,-0.5999999999999446,0.0
296,21.400000000000055,0,-0.5999999999999446,0.0
297,21.400000000000055,0,-0.5999999999999446,0.0
298,21.400000000000055,0,-0.5999999999999446,0.0
299,21.400000000000055,0,-0.5999999999999446,0.0
300,21.400000000000055,0,-0.5999999999999446,0.0
301,21.400000000000055,0,-0.5999999999999446,0.0
302,21.400000000000055,0,-0.5999999999999446,0.0
303,21.400000000000055,0,-0.5999999999999446,0.0
304,21.400000000000055,0,-0.5999999999999446,0.0
305,21.400000000000055,0,-0.5999999999999446,0.0
306,21.400000000000055,0,-0.5999999999999446,0.0
307,21.400000000000055,0,-0.5999999999999446,0.0
308,21.400000000000055,0,-0.5999999999999446,0.0
309,21.400000000000055,0,-0.5999999999999446,0.0
310,21.400000000000055,0,-0.5999999999999446,0.0
311,21.400000000000055,0,-0.5999999999999446,0.0
312,21.400000000000055,0,-0.5999999999999446,0.0
313,21.400000000000055,0,-0.5999999999999446,0.0
314,21.400000000000055,0,-0.5999999999999446,0.0
315,21.400000000000055,0,-0.5999999999999446,0.0
316,21.400000000000055,0,-0.5999999999999446,0.0
317,21.400000000000055,0,-0.5999999999999446,0.0
318,21.400000000000055,0,-0.5999999999999446,0.0
319,21.400000000000055,0,-0.5999999999999446,0.0
320,21.400000000000055,0,-0.5999999999999446,0.0
321,21.400000000000055,0,-0.5999999999999446,0.0
322,21.400000000000055,0,-0.5999999999999446,0.0
323,21.400000000000055,0,-0.5999999999999446,0.0
324,21.400000000000055,0,-0.5999999999999446,0.0
325,21.400000000000055,0,-0.5999999999999446,0.0
326,21.400000000000055,0,-0.5999999999999446,0.0
327,21.400000000000055,0,-0.5999999999999446,0.0
328,21.400000000000055,0,-0.5999999999999446,0.0
329,21.400000000000055,0,-0.5999999999999446,0.0
330,21.400000000000055,0,-0.5999999999999446,0.0
331,21.400000000000055,0,-0.5999999999999446,0.0
332,21.400000000000055,0,-0.5999999999999446,0.0
333,21.400000000000055,0,-0.5999999999999446,0.0
334,21.400000000000055,0,-0.5999999999999446,0.0
335,21.400000000000055,0,-0.5999999999999446,0.0
336,21.400000000000055,0,-0.5999999999999446,0.0
337,21.400000000000055,0,-0.5999999999999446,0.0
338,21.400000000000055,0,-0.5999999999999446,0.0
339,21.400000000000055,0,-0.5999999999999446,0.0
340,21.400000000000055,0,-0.5999999999999446,0.0
341,21.400000000000055,0,-0.5999999999999446,0.0
342,21.400000000000055,0,-0.5999999999999446,0.0
343,21.400000000000055,0,-0.5999999999999446,0.0
344,21.400000000000055,0,-0.5999999999999446,0.0
345,21.400000000000055,0,-0.5999999999999446,0.0
346,21.400000000000055,0,-0.5999999999999446,0.0
347,21.400000000000055,0,-0.5999999999999446,0.0
348,21.400000000000055,0,-0.5999999999999446,0.0
349,21.400000000000055,0,-0.5999999999999446,0.0
350,21.400000000000055,0,-0.5999999999999446,0.0
351,21.400000000000055,0,-0.5999999999999446,0.0
352,21.400000000000055,0,-0.5999999999999446,0.0
353,21.400000000000055,0,-0.5999999999999446,0.0
354,21.400000000000055,0,-0.5999999999999446,0.0
355,21.400000000000055,0,-0.5999999999999446,0.0
356,21.400000000000055,0,-0.5999999999999446,0.0
357,21.400000000000055,0,-0.5999999999999446,0.0
358,21.400000000000055,0,-0.5999999999999446,0.0
359,21.400000000000055,0,-0.5999999999999446,0.0
360,21.400000000000055,0,-0.5999999999999446,0.0
361,21.400000000000055,0,-0.5999999999999446,0.0
362,21.400000000000055,0,-0.5999999999999446,0.0
363,21.400000000000055,0,-0.5999999999999446,0.0
364,21.400000000000055,0,-0.5999999999999446,0.0
365,21.400000000000055,0,-0.5999999999999446,0.0
366,21.400000000000055,0,-0.5999999999999446,0.0
367,21.400000000000055,0,-0.5999999999999446,0.0
368,21.400000000000055,0,-0.5999999999999446,0.0
369,21.400000000000055,0,-0.5999999999999446,0.0
370,21.400000000000055,0,-0.5999999999999446,0.0
371,21.400000000000055,0,-0.5999999999999446,0.0
372,21.400000000000055,0,-0.5999999999999446,0.0
373,21.400000000000055,0,-0.5999999999999446,0.0
374,21.400000000000055,0,-0.5999999999999446,0.0
375,21.400000000000055,0,-0.5999999999999446,0.0
376,21.400000000000055,0,-0.5999999999999446,0.0
377,21.400000000000055,0,-0.5999999999999446,0.0
378,21.400000000000055,0,-0.5999999999999446,0.0
379,21.400000000000055,0,-0.5999999999999446,0.0
380,21.400000000000055,0,-0.5999999999999446,0.0
381,21.400000000000055,0,-0.5999999999999446,0.0
382,21.400000000000055,0,-0.5999999999999446,0.0
383,21.400000000000055,0,-0.5999999999999446,0.0
384,21.400000000000055,0,-0.5999999999999446,0.0
385,21.400000000000055,0,-0.5999999999999446,0.0
386,21.400000000000055,0,-0.5999999999999446,0.0
387,21.400000000000055,0,-0.5999999999999446,0.0
388,21.400000000000055,0,-0.5999999999999446,0.0
389,21.400000000000055,0,-0.5999999999999446,0.0
390,21.400000000000055,0,-0.5999999999999446,0.0
391,21.400000000000055,0,-0.5999999999999446,0.0
392,21.400000000000055,0,-0.5999999999999446,0.0
393,21.400000000000055,0,-0.5999999999999446,0.0
394,21.400000000000055,0,-0.5999999999999446,0.0
395,21.400000000000055,0,-0.5999999999999446,0.0
396,21.400000000000055,0,-0.5999999999999446,0.0
397,21.400000000000055,0,-0.5999999999999446,0.0
398,21.400000000000055,0,-0.5999999999999446,0.0
399,21.400000000000055,0,-0.5999999999999446,0.0
400,21.400000000000055,0,-0.5999999999999446,0.0
401,21.400000000000055,0,-0.5999999999999446,0.0
402,21.400000000000055,0,-0.5999999999999446,0.0
403,21.400000000000055,0,-0.5999999999999446,0.0
404,21.400000000000055,0,-0.5999999999999446,0.0
405,21.400000000000055,0,-0.5999999999999446,0.0
406,21.400000000000055,0,-0.5999999999999446,0.0
407,21.400000000000055,0,-0.5999999999999446,0.0
408,21.400000000000055,0,-0.5999999999999446,0.0
409,21.400000000000055,0,-0.5999999999999446,0.0
410,21.400000000000055,0,-0.5999999999999446,0.0
411,21.400000000000055,0,-0.5999999999999446,0.0
412,21.400000000000055,0,-0.5999999999999446,0.0
413,21.400000000000055,0,-0.5999999999999446,0.0
414,21.400000000000055,0,-0.5999999999999446,0.0
415,21.400000000000055,0,-0.5999999999999446,0.0
416,21.400000000000055,0,-0.5999999999999446,0.0
417,21.400000000000055,0,-0.5999999999999446,0.0
418,21.400000000000055,0,-0.5999999999999446,0.0
419,21.400000000000055,0,-0.5999999999999446,0.0
420,21.400000000000055,0,-0.5999999999999446,0.0
421,21.400000000000055,0,-0.5999999999999446,0.0
422,21.400000000000055,0,-0.5999999999999446,0.0
423,21.400000000000055,0,-0.5999999999999446,0.0
424,21.400000000000055,0,-0.5999999999999446,0.0
425,21.400000000000055,0,-0.5999999999999446,0.0
426,21.400000000000055,0,-0.5999999999999446,0.0
427,21.400000000000055,0,-0.5999999999999446,0.0
428,21.400000000000055,0,-0.5999999999999446,0.0
429,21.400000000000055,0,-0.5999999999999446,0.0
430,21.400000000000055,0,-0.5999999999999446,0.0
431,21.400000000000055,0,-0.5999999999999446,0.0
432,21.400000000000055,0,-0.5999999999999446,0.0
433,21.400000000000055,0,-0.5999999999999446,0.0
434,21.400000000000055,0,-0.5999999999999446,0.0
435,21.400000000000055,0,-0.5999999999999446,0.0
436,21.400000000000055,0,-0.5999999999999446,0.0
437,21.400000000000055,0,-0.5999999999999446,0.0
438,21.400000000000055,0,-0.5999999999999446,0.0
439,21.400000000000055,0,-0.5999999999999446,0.0
440,21.400000000000055,0,-0.5999999999999446,0.0
441,21.400000000000055,0,-0.5999999999999446,0.0
442,21.400000000000055,0,-0.5999999999999446,0.0
443,21.400000000000055,0,-0.5999999999999446,0.0
444,21.400000000000055,0,-0.5999999999999446,0.0
445,21.400000000000055,0,-0.5999999999999446,0.0
446,21.400000000000055,0,-0.5999999999999446,0.0
447,21.400000000000055,0,-0.5999999999999446,0.0
448,21.400000000000055,0,-0.5999999999999446,0.0
449,21.400000000000055,0,-0.5999999999999446,0.0
450,21.400000000000055,0,-0.5999999999999446,0.0
451,21.400000000000055,0,-0.5999999999999446,0.0
452,21.400000000000055,0,-0.5999999999999446,0.0
453,21.400000000000055,0,-0.5999999999999446,0.0
454,21.400000000000055,0,-0.5999999999999446,0.0
455,21.400000000000055,0,-0.5999999999999446,0.0
456,21.400000000000055,0,-0.5999999999999446,0.0
457,21.400000000000055,0,-0.5999999999999446,0.0
458,21.400000000000055,0,-0.5999999999999446,0.0
459,21.400000000000055,0,-0.5999999999999446,0.0
460,21.400000000000055,0,-0.5999999999999446,0.0
461,21.400000000000055,0,-0.5999999999999446,0.0
462,21.400000000000055,0,-0.5999999999999446,0.0
463,21.400000000000055,0,-0.5999999999999446,0.0
464,21.400000000000055,0,-0.5999999999999446,0.0
465,21.400000000000055,0,-0.5999999999999446,0.0
466,21.400000000000055,0,-0.5999999999999446,0.0
467,21.400000000000055,0,-0.5999999999999446,0.0
468,21.400000000000055,0,-0.5999999999999446,0.0
469,21.400000000000055,0,-0.5999999999999446,0.0
470,21.400000000000055,0,-0.5999999999999446,0.0
471,21.400000000000055,0,-0.5999999999999446,0.0
472,21.400000000000055,0,-0.5999999999999446,0.0
473,21.400000000000055,0,-0.5999999999999446,0.0
474,21.400000000000055,0,-0.5999999999999446,0.0
475,21.400000000000055,0,-0.5999999999999446,0.0
476,21.400000000000055,0,-0.5999999999999446,0.0
477,21.400000000000055,0,-0.5999999999999446,0.0
478,21.400000000000055,0,-0.5999999999999446,0.0
479,21.400000000000055,0,-0.5999999999999446,0.0
480,21.400000000000055,0,-0.5999999999999446,0.0
481,21.400000000000055,0,-0.5999999999999446,0.0
482,21.400000000000055,0,-0.5999999999999446,0.0
483,21.400000000000055,0,-0.5999999999999446,0.0
484,21.400000000000055,0,-0.5999999999999446,0.0
485,21.400000000000055,0,-0.5999999999999446,0.0
486,21.400000000000055,0,-0.5999999999999446,0.0
487,21.400000000000055,0,-0.5999999999999446,0.0
488,21.400000000000055,0,-0.5999999999999446,0.0
489,21.400000000000055,0,-0.5999999999999446,0.0
490,21.400000000000055,0,-0.5999999999999446,0.0
491,21.400000000000055,0,-0.5999999999999446,0.0
492,21.400000000000055,0,-0.5999999999999446,0.0
493,21.400000000000055,0,-0.5999999999999446,0.0
494,21.400000000000055,0,-0.5999999999999446,0.0
495,21.400000000000055,0,-0.5999999999999446,0.0
496,21.400000000000055,0,-0.5999999999999446,0.0
497,21.400000000000055,0,-0.5999999999999446,0.0
498,21.400000000000055,0,-0.5999999999999446,0.0
499,21.400000000000055,0,-0.5999999999999446,0.0
500,21.400000000000055,0,-0.5999999999999446,0.0
501,21.400000000000055,0,-0.5999999999999446,0.0
502,21.400000000000055,0,-0.5999999999999446,0.0
503,21.400000000000055,0,-0.5999999999999446,0.0
504,21.400000000000055,0,-0.5999999999999446,0.0
505,21.400000000000055,0,-0.5999999999999446,0.0
506,21.400000000000055,0,-0.5999999999999446,0.0
507,21.400000000000055,0,-0.5999999999999446,0.0
508,21.400000000000055,0,-0.5999999999999446,0.0
509,21.400000000000055,0,-0.5999999999999446,0.0
510,21.400000000000055,0,-0.5999999999999446,0.0
511,21.400000000000055,0,-0.5999999999999446,0.0
512,21.400000000000055,0,-0.5999999999999446,0.0
513,21.400000000000055,0,-0.5999999999999446,0.0
514,21.400000000000055,0,-0.5999999999999446,0.0
515,21.400000000000055,0,-0.5999999999999446,0.0
516,21.400000000000055,0,-0.5999999999999446,0.0
517,21.400000000000055,0,-0.5999999999999446,0.0
518,21.400000000000055,0,-0.5999999999999446,0.0
519,21.400000000000055,0,-0.5999999999999446,0.0
520,21.400000000000055,0,-0.5999999999999446,0.0
521,21.400000000000055,0,-0.5999999999999446,0.0
522,21.400000000000055,0,-0.5999999999999446,0.0
523,21.400000000000055,0,-0.5999999999999446,0.0
524,21.400000000000055,0,-0.5999999999999446,0.0
525,21.400000000000055,0,-0.5999999999999446,0.0
526,21.400000000000055,0,-0.5999999999999446,0.0
527,21.400000000000055,0,-0.5999999999999446,0.0
528,21.400000000000055,0,-0.5999999999999446,0.0
529,21.400000000000055,0,-0.5999999999999446,0.0
530,21.400000000000055,0,-0.5999999999999446,0.0
531,21.400000000000055,0,-0.5999999999999446,0.0
532,21.400000000000055,0,-0.5999999999999446,0.0
533,21.400000000000055,0,-0.5999999999999446,0.0
534,21.400000000000055,0,-0.5999999999999446,0.0
535,21.400000000000055,0,-0.5999999999999446,0.0
536,21.400000000000055,0,-0.5999999999999446,0.0
537,21.400000000000055,0,-0.5999999999999446,0.0
538,21.400000000000055,0,-0.5999999999999446,0.0
539,21.400000000000055,0,-0.5999999999999446,0.0
540,21.400000000000055,0,-0.5999999999999446,0.0
